method;num_threads;length;elapsed_time
builtin;9;100;0.106599999980972
critical;9;100;0.173299999914889
atomics;9;100;0.178599999799189
locks;9;100;0.172199999724398
builtin;10;100;0.236200000017561
critical;10;100;0.189599999885104
atomics;10;100;0.186499999927037
locks;10;100;0.205299999834097
builtin;11;100;0.243100000261620
critical;11;100;0.207100000352511
atomics;11;100;0.112299999727838
locks;11;100;0.206199999865930
builtin;12;100;0.239899999996851
critical;12;100;0.228499999593623
atomics;12;100;0.229100000069593
locks;12;100;0.226199999815435
builtin;13;100;0.272600000243983
critical;13;100;0.250199999754841
atomics;13;100;0.258399999893300
locks;13;100;0.251899999966554
builtin;14;100;0.297500000215223
critical;14;100;0.274600000011560
atomics;14;100;0.290200000108598
locks;14;100;0.269199999820557
builtin;15;100;0.306600000385515
critical;15;100;0.281699999959528
atomics;15;100;0.298199999633653
locks;15;100;0.287599999865051
builtin;2;10000;0.171300000147312
critical;2;10000;0.012500000138971
atomics;2;10000;0.010600000223349
locks;2;10000;0.010300000212737
builtin;3;10000;0.035100000332022
critical;3;10000;0.007300000106625
atomics;3;10000;0.007099999947968
locks;3;10000;0.007199999799923
builtin;4;10000;0.030400000014197
critical;4;10000;0.005800000053569
atomics;4;10000;0.005599999894912
locks;4;10000;0.005899999905523
builtin;5;10000;0.030599999718106
critical;5;10000;0.006400000074791
atomics;5;10000;0.005800000053569
locks;5;10000;0.005999999757478
builtin;6;10000;0.030400000014197
critical;6;10000;0.005700000201614
atomics;6;10000;0.004999999873689
locks;6;10000;0.005200000032346
builtin;7;10000;0.041499999952066
critical;7;10000;0.005200000032346
atomics;7;10000;0.004500000159169
locks;7;10000;0.004900000021735
builtin;8;10000;0.036500000078377
critical;8;10000;0.004700000317825
atomics;8;10000;0.004200000148558
locks;8;10000;0.004600000011123
builtin;9;10000;1.466799999889190
critical;9;10000;0.182000000222615
atomics;9;10000;0.173200000062934
locks;9;10000;0.172500000189757
builtin;10;10000;0.251199999638629
critical;10;10000;0.113000000055763
atomics;10;10000;0.190899999779504
locks;10;10000;0.194100000044273
builtin;11;10000;0.239099999816972
critical;11;10000;0.213499999972555
atomics;11;10000;0.209799999993265
locks;11;10000;0.210700000025099
builtin;12;10000;0.253100000008999
critical;12;10000;0.232599999890226
atomics;12;10000;0.231099999837170
locks;12;10000;0.231600000006438
builtin;13;10000;0.262000000020635
critical;13;10000;0.252799999998388
atomics;13;10000;0.253300000167656
locks;13;10000;0.250700000378856
builtin;14;10000;0.308399999994435
critical;14;10000;0.144600000112405
atomics;14;10000;0.280599999769038
locks;14;10000;0.271299999894836
builtin;15;10000;0.316699999984849
critical;15;10000;0.295399999686197
atomics;15;10000;0.284099999589671
locks;15;10000;0.305999999909545
builtin;2;1000000;1.038899999912246
critical;2;1000000;1.011500000004162
atomics;2;1000000;1.010200000109762
locks;2;1000000;1.028099999984988
builtin;3;1000000;0.659499999983382
critical;3;1000000;0.667299999804527
atomics;3;1000000;0.668200000291108
locks;3;1000000;0.656700000035926
builtin;4;1000000;0.508900000113499
critical;4;1000000;0.502800000049319
atomics;4;1000000;0.501099999837606
locks;4;1000000;0.494100000196340
builtin;5;1000000;0.601999999616964
critical;5;1000000;0.580200000058539
atomics;5;1000000;0.536099999862927
locks;5;1000000;0.551600000108010
builtin;6;1000000;0.508099999933620
critical;6;1000000;0.488399999994726
atomics;6;1000000;0.439800000094692
locks;6;1000000;0.443500000073982
builtin;7;1000000;0.453000000106840
critical;7;1000000;0.488399999994726
atomics;7;1000000;0.385599999844999
locks;7;1000000;0.448499999947671
builtin;8;1000000;0.390299999708077
critical;8;1000000;0.640199999907054
atomics;8;1000000;0.337999999828753
locks;8;1000000;0.325999999859050
builtin;9;1000000;0.514999999722932
critical;9;1000000;0.704499999756081
atomics;9;1000000;0.828500000352506
locks;9;1000000;0.714499999958207
builtin;10;1000000;0.590699999975186
critical;10;1000000;0.661399999899004
atomics;10;1000000;0.684699999965233
locks;10;1000000;0.790999999935593
builtin;11;1000000;0.738099999580299
critical;11;1000000;0.720900000032998
atomics;11;1000000;0.715600000148697
locks;11;1000000;0.702000000273983
builtin;12;1000000;0.697400000262860
critical;12;1000000;0.683799999933399
atomics;12;1000000;0.617700000020704
locks;12;1000000;0.710899999830872
builtin;13;1000000;0.843299999814917
critical;13;1000000;0.745099999676313
atomics;13;1000000;0.654200000099081
locks;13;1000000;0.623400000222318
builtin;14;1000000;0.767199999700097
critical;14;1000000;0.611699999808479
atomics;14;1000000;0.828799999908370
locks;14;1000000;1.097299999855750
builtin;15;1000000;0.712099999873317
critical;15;1000000;0.651199999992969
atomics;15;1000000;0.985100000434613
locks;15;1000000;0.711099999989528
builtin;2;100;0.202999999601161
critical;2;100;0.001299999894400
atomics;2;100;0.000799999725132
locks;2;100;0.001099999735743
builtin;3;100;0.115800000003219
critical;3;100;0.001100000190490
atomics;3;100;0.000799999725132
locks;3;100;0.000900000031834
builtin;4;100;0.029600000289065
critical;4;100;0.000999999883788
atomics;4;100;0.000699999873177
locks;4;100;0.001000000338536
builtin;5;100;0.025400000140507
critical;5;100;0.001299999894400
atomics;5;100;0.000800000179879
locks;5;100;0.001099999735743
builtin;6;100;0.024999999823194
critical;6;100;0.001299999894400
atomics;6;100;0.000900000031834
locks;6;100;0.001400000201102
builtin;7;100;0.033400000120309
critical;7;100;0.001500000053056
atomics;7;100;0.000900000031834
locks;7;100;0.001699999756966
builtin;8;100;0.154400000155874
critical;8;100;0.001699999756966
atomics;8;100;0.000900000031834
locks;8;100;0.001800000063668
builtin;9;100;0.122500000088621
critical;9;100;0.182299999778479
atomics;9;100;0.176099999862345
locks;9;100;0.174100000094768
builtin;10;100;0.215799999750743
critical;10;100;0.186499999927037
atomics;10;100;0.186700000085693
locks;10;100;0.186600000233739
builtin;11;100;0.246800000240910
critical;11;100;0.205400000140799
atomics;11;100;0.209199999972043
locks;11;100;0.211399999898276
builtin;12;100;0.267300000359683
critical;12;100;0.228700000207027
atomics;12;100;0.123000000257889
locks;12;100;0.229799999942770
builtin;13;100;0.257800000326824
critical;13;100;0.248099999680562
atomics;13;100;0.247699999817996
locks;13;100;0.246399999923597
builtin;14;100;0.276799999937793
critical;14;100;0.267299999904935
atomics;14;100;0.266799999735667
locks;14;100;0.267100000201026
builtin;15;100;0.306899999941379
critical;15;100;0.293900000087888
atomics;15;100;0.285200000234909
locks;15;100;0.287599999865051
builtin;2;10000;0.192399999832560
critical;2;10000;0.012999999853491
atomics;2;10000;0.010400000064692
locks;2;10000;0.010300000212737
builtin;3;10000;0.034299999697396
critical;3;10000;0.007500000265281
atomics;3;10000;0.007200000254670
locks;3;10000;0.007200000254670
builtin;4;10000;0.031300000046031
critical;4;10000;0.007799999821145
atomics;4;10000;0.006900000244059
locks;4;10000;0.006999999641266
builtin;5;10000;0.033100000109698
critical;5;10000;0.006300000222836
atomics;5;10000;0.005899999905523
locks;5;10000;0.005899999905523
builtin;6;10000;0.030700000024808
critical;6;10000;0.005399999736255
atomics;6;10000;0.004900000021735
locks;6;10000;0.004999999873689
builtin;7;10000;0.066399999923306
critical;7;10000;0.004900000021735
atomics;7;10000;0.004499999704421
locks;7;10000;0.004799999715033
builtin;8;10000;0.612799999998970
critical;8;10000;0.004799999715033
atomics;8;10000;0.216300000374758
locks;8;10000;0.014000000192027
builtin;9;10000;0.120899999728863
critical;9;10000;0.183699999979581
atomics;9;10000;0.178799999957846
locks;9;10000;0.174400000105379
builtin;10;10000;0.221300000248448
critical;10;10000;0.192500000139262
atomics;10;10000;0.192900000001828
locks;10;10000;0.195300000086718
builtin;11;10000;0.241000000187341
critical;11;10000;0.212100000226201
atomics;11;10000;0.219900000047346
locks;11;10000;0.210900000183756
builtin;12;10000;0.262200000179291
critical;12;10000;0.134800000068935
atomics;12;10000;0.228700000207027
locks;12;10000;0.231499999699736
builtin;13;10000;0.270300000011048
critical;13;10000;0.252899999850342
atomics;13;10000;0.247199999648728
locks;13;10000;0.256100000115111
builtin;14;10000;0.295300000288989
critical;14;10000;0.298000000384491
atomics;14;10000;0.274200000148994
locks;14;10000;0.271800000064104
builtin;15;10000;0.318500000048516
critical;15;10000;0.291299999844341
atomics;15;10000;0.290200000108598
locks;15;10000;0.299700000141456
builtin;2;1000000;1.039900000250782
critical;2;1000000;1.039300000229559
atomics;2;1000000;1.001999999971304
locks;2;1000000;1.014200000099663
builtin;3;1000000;0.618200000189972
critical;3;1000000;0.667899999825750
atomics;3;1000000;0.686200000018289
locks;3;1000000;0.654699999813602
builtin;4;1000000;0.498800000059418
critical;4;1000000;0.557000000299013
atomics;4;1000000;0.500999999985652
locks;4;1000000;0.519499999882100
builtin;5;1000000;0.573299999814481
critical;5;1000000;0.577100000100472
atomics;5;1000000;0.523899999734567
locks;5;1000000;0.530299999809358
builtin;6;1000000;0.509299999976065
critical;6;1000000;0.498499999594060
atomics;6;1000000;0.434699999914301
locks;6;1000000;0.458200000139186
builtin;7;1000000;0.438200000189681
critical;7;1000000;0.481499999750667
atomics;7;1000000;0.409199999921839
locks;7;1000000;0.378400000045076
builtin;8;1000000;0.391800000215881
critical;8;1000000;0.358099999630213
atomics;8;1000000;0.448700000106328
locks;8;1000000;0.329799999690294
builtin;9;1000000;0.563699999929668
critical;9;1000000;0.700999999935448
atomics;9;1000000;0.808400000096299
locks;9;1000000;0.890199999957986
builtin;10;1000000;0.717800000074931
critical;10;1000000;0.747800000226562
atomics;10;1000000;0.843600000280276
locks;10;1000000;0.752600000396342
builtin;11;1000000;0.651900000320893
critical;11;1000000;0.619699999788281
atomics;11;1000000;0.744299999951181
locks;11;1000000;0.712699999894539
builtin;12;1000000;0.693299999966257
critical;12;1000000;0.643799999579642
atomics;12;1000000;0.796899999841116
locks;12;1000000;0.851400000101421
builtin;13;1000000;0.709100000221952
critical;13;1000000;0.793499999872438
atomics;13;1000000;0.734799999918323
locks;13;1000000;0.601099999585131
builtin;14;1000000;0.705899999957182
critical;14;1000000;0.874000000294473
atomics;14;1000000;0.741500000003725
locks;14;1000000;0.565199999982724
builtin;15;1000000;0.708399999894027
critical;15;1000000;0.759500000185653
atomics;15;1000000;0.720200000159821
locks;15;1000000;0.709399999777816
builtin;2;100;0.213400000120600
critical;2;100;0.001100000190490
atomics;2;100;0.000600000021223
locks;2;100;0.000600000021223
builtin;3;100;0.036800000088988
critical;3;100;0.001200000042445
atomics;3;100;0.001099999735743
locks;3;100;0.002000000222324
builtin;4;100;0.088500000401837
critical;4;100;0.001100000190490
atomics;4;100;0.000800000179879
locks;4;100;0.001100000190490
builtin;5;100;0.025900000309775
critical;5;100;0.001200000042445
atomics;5;100;0.000900000031834
locks;5;100;0.001299999894400
builtin;6;100;0.024699999812583
critical;6;100;0.001400000201102
atomics;6;100;0.000900000031834
locks;6;100;0.001200000042445
builtin;7;100;0.026299999717594
critical;7;100;0.001500000053056
atomics;7;100;0.000999999883788
locks;7;100;0.001500000053056
builtin;8;100;0.034900000173366
critical;8;100;0.001800000063668
atomics;8;100;0.001099999735743
locks;8;100;0.001800000063668
builtin;9;100;0.107100000150240
critical;9;100;0.176500000179658
atomics;9;100;0.171099999988655
locks;9;100;0.189800000043761
builtin;10;100;0.225000000227737
critical;10;100;0.102800000149728
atomics;10;100;0.192299999980605
locks;10;100;0.190599999768892
builtin;11;100;0.219900000047346
critical;11;100;0.208999999813386
atomics;11;100;0.208899999961432
locks;11;100;0.210799999877054
builtin;12;100;0.243599999976141
critical;12;100;0.234200000249984
atomics;12;100;0.228099999731057
locks;12;100;0.232800000048883
builtin;13;100;0.267400000211637
critical;13;100;0.251299999945331
atomics;13;100;0.251899999966554
locks;13;100;0.249899999744230
builtin;14;100;0.281000000086351
critical;14;100;0.269299999672512
atomics;14;100;0.270200000159093
locks;14;100;0.269699999989825
builtin;15;100;0.322299999879760
critical;15;100;0.347500000316359
atomics;15;100;0.320300000112184
locks;15;100;0.288499999896885
builtin;2;10000;0.212800000099378
critical;2;10000;0.013200000012148
atomics;2;10000;0.010499999916647
locks;2;10000;0.010199999906035
builtin;3;10000;0.039300000025833
critical;3;10000;0.007399999958579
atomics;3;10000;0.007100000402716
locks;3;10000;0.007399999958579
builtin;4;10000;0.033199999961653
critical;4;10000;0.017299999854004
atomics;4;10000;0.007199999799923
locks;4;10000;0.007399999958579
builtin;5;10000;0.078600000051665
critical;5;10000;0.006600000233448
atomics;5;10000;0.005899999905523
locks;5;10000;0.006000000212225
builtin;6;10000;0.074699999913719
critical;6;10000;0.005599999894912
atomics;6;10000;0.005099999725644
locks;6;10000;0.004999999873689
builtin;7;10000;0.098500000149215
critical;7;10000;0.005400000191003
atomics;7;10000;0.004500000159169
locks;7;10000;0.005200000032346
builtin;8;10000;0.132199999825389
critical;8;10000;0.004800000169780
atomics;8;10000;0.004200000148558
locks;8;10000;0.004600000011123
builtin;9;10000;1.536100000066654
critical;9;10000;0.174100000094768
atomics;9;10000;0.171900000168534
locks;9;10000;0.173599999925500
builtin;10;10000;0.226600000132748
critical;10;10000;0.191600000107428
atomics;10;10000;0.190900000234251
locks;10;10000;0.188699999853270
builtin;11;10000;0.228500000048371
critical;11;10000;0.212400000236812
atomics;11;10000;0.212599999940721
locks;11;10000;0.209700000141311
builtin;12;10000;0.264199999946868
critical;12;10000;0.125599999591941
atomics;12;10000;0.234399999953894
locks;12;10000;0.234399999953894
builtin;13;10000;0.270500000169704
critical;13;10000;0.249499999881664
atomics;13;10000;0.260399999660876
locks;13;10000;0.252699999691686
builtin;14;10000;0.280400000065129
critical;14;10000;0.270200000159093
atomics;14;10000;0.269599999683123
locks;14;10000;0.268999999661901
builtin;15;10000;0.307799999973213
critical;15;10000;0.287700000171753
atomics;15;10000;0.290299999960553
locks;15;10000;0.291999999717518
builtin;2;1000000;1.046500000029482
critical;2;1000000;1.003700000183017
atomics;2;1000000;0.991800000065268
locks;2;1000000;0.997499999812135
builtin;3;1000000;0.616499999978259
critical;3;1000000;0.663900000290596
atomics;3;1000000;0.658500000099593
locks;3;1000000;0.649699999939912
builtin;4;1000000;0.697699999818724
critical;4;1000000;0.720500000170432
atomics;4;1000000;0.656000000162749
locks;4;1000000;0.698499999998603
builtin;5;1000000;0.586399999974674
critical;5;1000000;0.570100000004459
atomics;5;1000000;0.535399999989750
locks;5;1000000;0.527899999724468
builtin;6;1000000;0.494000000344386
critical;6;1000000;0.475299999834533
atomics;6;1000000;0.452100000075006
locks;6;1000000;0.433400000019901
builtin;7;1000000;0.435800000104791
critical;7;1000000;0.408400000196707
atomics;7;1000000;0.402399999984482
locks;7;1000000;0.449799999842071
builtin;8;1000000;0.375199999780307
critical;8;1000000;0.368100000287086
atomics;8;1000000;0.332799999796407
locks;8;1000000;0.323299999763549
builtin;9;1000000;0.515799999902811
critical;9;1000000;0.815299999885610
atomics;9;1000000;0.845399999889196
locks;9;1000000;0.648899999760033
builtin;10;1000000;0.925699999697827
critical;10;1000000;0.749100000120961
atomics;10;1000000;0.851299999794719
locks;10;1000000;0.755200000185141
builtin;11;1000000;0.767900000028021
critical;11;1000000;0.748299999941082
atomics;11;1000000;0.684000000092055
locks;11;1000000;0.722200000382145
builtin;12;1000000;0.796499999978550
critical;12;1000000;0.792299999829993
atomics;12;1000000;0.747199999750592
locks;12;1000000;0.721899999916786
builtin;13;1000000;0.709399999777816
critical;13;1000000;0.812099999620841
atomics;13;1000000;0.596599999880709
locks;13;1000000;0.712999999905151
builtin;14;1000000;0.581799999963550
critical;14;1000000;0.679799999943498
atomics;14;1000000;0.579199999720004
locks;14;1000000;0.672099999974307
builtin;15;1000000;0.697299999956158
critical;15;1000000;0.698499999998603
atomics;15;1000000;0.690300000314892
locks;15;1000000;0.609599999734201
builtin;2;100;0.219500000184780
critical;2;100;0.001200000042445
atomics;2;100;0.000700000327924
locks;2;100;0.001899999915622
builtin;3;100;0.032899999951042
critical;3;100;0.000999999883788
atomics;3;100;0.000800000179879
locks;3;100;0.000900000031834
builtin;4;100;1.177099999949860
critical;4;100;0.001299999894400
atomics;4;100;0.000800000179879
locks;4;100;0.001100000190490
builtin;5;100;0.026600000182952
critical;5;100;0.001399999746354
atomics;5;100;0.000800000179879
locks;5;100;0.001200000042445
builtin;6;100;0.026999999590771
critical;6;100;0.001700000211713
atomics;6;100;0.000999999883788
locks;6;100;0.001399999746354
builtin;7;100;0.025499999992462
critical;7;100;0.001599999905011
atomics;7;100;0.000799999725132
locks;7;100;0.001400000201102
builtin;8;100;0.026199999865639
critical;8;100;0.001899999915622
atomics;8;100;0.001100000190490
locks;8;100;0.001699999756966
builtin;9;100;0.107599999864760
critical;9;100;0.173400000221591
atomics;9;100;0.169299999924988
locks;9;100;0.105000000075961
builtin;10;100;0.216500000078668
critical;10;100;0.186799999937648
atomics;10;100;0.183699999979581
locks;10;100;0.237900000229274
builtin;11;100;0.239599999986240
critical;11;100;0.211900000067544
atomics;11;100;0.210799999877054
locks;11;100;0.231500000154483
builtin;12;100;0.257600000168168
critical;12;100;0.232999999752792
atomics;12;100;0.224999999772990
locks;12;100;0.218000000131724
builtin;13;100;0.318500000048516
critical;13;100;0.255699999797798
atomics;13;100;0.250999999934720
locks;13;100;0.172000000020489
builtin;14;100;0.312900000153604
critical;14;100;0.274200000148994
atomics;14;100;0.268100000084814
locks;14;100;0.265199999830656
builtin;15;100;0.307300000258692
critical;15;100;0.286899999991874
atomics;15;100;0.308200000290526
locks;15;100;0.287999999727617
builtin;2;10000;0.173800000084157
critical;2;10000;0.012500000138971
atomics;2;10000;0.010400000064692
locks;2;10000;0.010300000212737
builtin;3;10000;0.034299999697396
critical;3;10000;0.007500000265281
atomics;3;10000;0.007199999799923
locks;3;10000;0.007199999799923
builtin;4;10000;0.029499999982363
critical;4;10000;0.005700000201614
atomics;4;10000;0.005500000042957
locks;4;10000;0.005699999746867
builtin;5;10000;0.030199999855540
critical;5;10000;0.006499999926746
atomics;5;10000;0.005899999905523
locks;5;10000;0.005899999905523
builtin;6;10000;0.034700000014709
critical;6;10000;0.005500000042957
atomics;6;10000;0.029599999834318
locks;6;10000;0.005500000042957
builtin;7;10000;0.036599999930331
critical;7;10000;0.005200000032346
atomics;7;10000;0.004600000011123
locks;7;10000;0.005200000032346
builtin;8;10000;1.522200000181329
critical;8;10000;0.004999999873689
atomics;8;10000;0.004300000000512
locks;8;10000;0.004600000011123
builtin;9;10000;0.115499999992608
critical;9;10000;0.175099999978556
atomics;9;10000;0.170599999819387
locks;9;10000;0.171399999999267
builtin;10;10000;0.213699999676464
critical;10;10000;0.108899999759160
atomics;10;10000;0.192500000139262
locks;10;10000;0.190799999927549
builtin;11;10000;0.224899999921035
critical;11;10000;0.228500000048371
atomics;11;10000;0.218600000152946
locks;11;10000;0.208099999781552
builtin;12;10000;0.286999999843829
critical;12;10000;0.220500000068569
atomics;12;10000;0.236800000038784
locks;12;10000;0.226700000439450
builtin;13;10000;0.277699999969627
critical;13;10000;0.134800000068935
atomics;13;10000;0.248300000293966
locks;13;10000;0.249599999733618
builtin;14;10000;0.278700000308163
critical;14;10000;0.274600000011560
atomics;14;10000;0.274099999842292
locks;14;10000;0.269699999989825
builtin;15;10000;0.321800000165240
critical;15;10000;0.296299999718030
atomics;15;10000;0.306100000216247
locks;15;10000;0.291199999992386
builtin;2;1000000;1.004500000362896
critical;2;1000000;1.009600000088540
atomics;2;1000000;1.026599999931932
locks;2;1000000;1.005199999781325
builtin;3;1000000;0.629000000117230
critical;3;1000000;0.670800000079907
atomics;3;1000000;0.657000000046537
locks;3;1000000;0.670399999762594
builtin;4;1000000;0.724600000012288
critical;4;1000000;0.712500000190630
atomics;4;1000000;0.700299999607523
locks;4;1000000;0.679600000239589
builtin;5;1000000;0.587800000175775
critical;5;1000000;0.581100000090373
atomics;5;1000000;0.557400000161579
locks;5;1000000;0.544800000170653
builtin;6;1000000;0.475499999993190
critical;6;1000000;0.485399999888614
atomics;6;1000000;0.441300000147749
locks;6;1000000;0.446300000021438
builtin;7;1000000;0.496800000291842
critical;7;1000000;0.431299999945622
atomics;7;1000000;0.373400000171387
locks;7;1000000;0.381500000003143
builtin;8;1000000;0.645099999928789
critical;8;1000000;0.413599999774306
atomics;8;1000000;0.336399999923742
locks;8;1000000;0.579399999878660
builtin;9;1000000;0.638299999991432
critical;9;1000000;0.789499999882537
atomics;9;1000000;0.802200000180164
locks;9;1000000;0.932800000100542
builtin;10;1000000;0.714699999662116
critical;10;1000000;0.617400000010093
atomics;10;1000000;0.635000000329455
locks;10;1000000;0.703499999872292
builtin;11;1000000;0.579199999720004
critical;11;1000000;0.791099999787548
atomics;11;1000000;0.644499999907566
locks;11;1000000;0.572500000089349
builtin;12;1000000;0.552399999833142
critical;12;1000000;0.722599999789963
atomics;12;1000000;0.593799999933253
locks;12;1000000;0.691000000188069
builtin;13;1000000;0.657900000078371
critical;13;1000000;0.632299999779207
atomics;13;1000000;0.725100000181556
locks;13;1000000;0.672099999974307
builtin;14;1000000;0.798200000190263
critical;14;1000000;0.675300000239076
atomics;14;1000000;0.698800000009214
locks;14;1000000;0.575100000332895
builtin;15;1000000;0.671499999953085
critical;15;1000000;0.837699999920005
atomics;15;1000000;0.702399999681802
locks;15;1000000;0.712399999883928
builtin;2;100;0.218499999846244
critical;2;100;0.001299999894400
atomics;2;100;0.000700000327924
locks;2;100;0.000800000179879
builtin;3;100;0.051700000312849
critical;3;100;0.002299999778188
atomics;3;100;0.000799999725132
locks;3;100;0.001100000190490
builtin;4;100;0.082499999734864
critical;4;100;0.001099999735743
atomics;4;100;0.000799999725132
locks;4;100;0.000999999883788
builtin;5;100;0.026199999865639
critical;5;100;0.001100000190490
atomics;5;100;0.000900000031834
locks;5;100;0.001299999894400
builtin;6;100;0.026100000013685
critical;6;100;0.001299999894400
atomics;6;100;0.000900000031834
locks;6;100;0.001400000201102
builtin;7;100;0.025900000309775
critical;7;100;0.001500000053056
atomics;7;100;0.000800000179879
locks;7;100;0.001500000053056
builtin;8;100;0.035399999887886
critical;8;100;0.001800000063668
atomics;8;100;0.001100000190490
locks;8;100;0.001900000370370
builtin;9;100;0.106699999832927
critical;9;100;0.184500000159460
atomics;9;100;0.168600000051811
locks;9;100;0.189500000033149
builtin;10;100;0.244500000007974
critical;10;100;0.197800000023562
atomics;10;100;0.189200000022538
locks;10;100;0.191600000107428
builtin;11;100;0.238300000091840
critical;11;100;0.213100000109989
atomics;11;100;0.203100000362610
locks;11;100;0.225199999931647
builtin;12;100;0.264400000105525
critical;12;100;0.241700000060519
atomics;12;100;0.239700000292942
locks;12;100;0.247200000103476
builtin;13;100;0.168800000210467
critical;13;100;0.251099999786675
atomics;13;100;0.254099999892787
locks;13;100;0.249800000347022
builtin;14;100;0.294200000098499
critical;14;100;0.269600000137871
atomics;14;100;0.270500000169704
locks;14;100;0.269700000444573
builtin;15;100;0.313200000164215
critical;15;100;0.293000000056054
atomics;15;100;0.286899999991874
locks;15;100;0.286299999970652
builtin;2;10000;0.164699999913864
critical;2;10000;0.014400000054593
atomics;2;10000;0.011399999948480
locks;2;10000;0.010300000212737
builtin;3;10000;0.036200000067765
critical;3;10000;0.007499999810534
atomics;3;10000;0.007099999947968
locks;3;10000;0.007200000254670
builtin;4;10000;0.029899999844929
critical;4;10000;0.005699999746867
atomics;4;10000;0.011399999948480
locks;4;10000;0.005999999757478
builtin;5;10000;0.030100000003586
critical;5;10000;0.006400000074791
atomics;5;10000;0.005800000053569
locks;5;10000;0.005899999905523
builtin;6;10000;0.029499999982363
critical;6;10000;0.010799999927258
atomics;6;10000;0.005099999725644
locks;6;10000;0.005200000032346
builtin;7;10000;0.035300000035932
critical;7;10000;0.004999999873689
atomics;7;10000;0.004600000011123
locks;7;10000;0.004899999566987
builtin;8;10000;0.035100000332022
critical;8;10000;0.004600000011123
atomics;8;10000;0.004200000148558
locks;8;10000;0.004699999863078
builtin;9;10000;0.104799999917304
critical;9;10000;0.174299999798677
atomics;9;10000;0.184600000011415
locks;9;10000;0.171700000009878
builtin;10;10000;0.219099999867467
critical;10;10000;0.190600000223640
atomics;10;10000;0.189499999578402
locks;10;10000;0.191499999800726
builtin;11;10000;0.237199999901350
critical;11;10000;0.113900000087597
atomics;11;10000;0.211000000035710
locks;11;10000;0.241799999912473
builtin;12;10000;0.255700000252546
critical;12;10000;0.229799999942770
atomics;12;10000;0.227399999857880
locks;12;10000;0.227099999847269
builtin;13;10000;0.264799999968091
critical;13;10000;0.246599999627506
atomics;13;10000;0.247200000103476
locks;13;10000;0.251100000241422
builtin;14;10000;0.297399999908521
critical;14;10000;0.269199999820557
atomics;14;10000;0.270100000307139
locks;14;10000;0.268600000254082
builtin;15;10000;0.379699999939476
critical;15;10000;0.288600000203587
atomics;15;10000;0.290199999653851
locks;15;10000;0.309000000015658
builtin;2;1000000;1.049499999680847
critical;2;1000000;1.004100000045582
atomics;2;1000000;0.997399999960180
locks;2;1000000;1.011100000141596
builtin;3;1000000;0.627100000201608
critical;3;1000000;0.681600000007165
atomics;3;1000000;0.662200000078883
locks;3;1000000;0.671400000101130
builtin;4;1000000;0.498500000048807
critical;4;1000000;0.503799999933108
atomics;4;1000000;0.497900000027585
locks;4;1000000;0.560099999802333
builtin;5;1000000;0.581499999952939
critical;5;1000000;0.583900000037829
atomics;5;1000000;0.536999999894761
locks;5;1000000;0.538600000254519
builtin;6;1000000;0.493700000333774
critical;6;1000000;0.490700000227662
atomics;6;1000000;0.435299999935523
locks;6;1000000;0.447499999609136
builtin;7;1000000;0.467299999854731
critical;7;1000000;0.481999999919935
atomics;7;1000000;0.377900000330555
locks;7;1000000;0.466999999844120
builtin;8;1000000;0.385499999993044
critical;8;1000000;0.359099999968748
atomics;8;1000000;1.439800000298419
locks;8;1000000;0.329800000145042
builtin;9;1000000;1.829899999847839
critical;9;1000000;0.767100000302889
atomics;9;1000000;0.747200000205339
locks;9;1000000;0.886300000274787
builtin;10;1000000;0.928699999803939
critical;10;1000000;0.990799999726732
atomics;10;1000000;0.706999999692925
locks;10;1000000;0.602399999934278
builtin;11;1000000;0.832799999898270
critical;11;1000000;0.739499999781401
atomics;11;1000000;0.919600000088394
locks;11;1000000;0.809499999832042
builtin;12;1000000;0.776899999891612
critical;12;1000000;0.667700000121840
atomics;12;1000000;0.717200000053708
locks;12;1000000;0.738200000341749
builtin;13;1000000;0.711900000169408
critical;13;1000000;0.592299999880197
atomics;13;1000000;0.613100000009581
locks;13;1000000;0.674099999741884
builtin;14;1000000;0.619400000232417
critical;14;1000000;0.747399999909248
atomics;14;1000000;0.776100000166480
locks;14;1000000;0.670900000386609
builtin;15;1000000;0.691500000357337
critical;15;1000000;0.871599999754835
atomics;15;1000000;0.667499999963184
locks;15;1000000;0.574000000142405
builtin;2;100;0.172799999745621
critical;2;100;0.002499999936845
atomics;2;100;0.001100000190490
locks;2;100;0.001000000338536
builtin;3;100;0.132600000142702
critical;3;100;0.001100000190490
atomics;3;100;0.000800000179879
locks;3;100;0.000900000031834
builtin;4;100;0.028800000109186
critical;4;100;0.000999999883788
atomics;4;100;0.000800000179879
locks;4;100;0.000999999883788
builtin;5;100;0.026000000161730
critical;5;100;0.001200000042445
atomics;5;100;0.000800000179879
locks;5;100;0.000999999883788
builtin;6;100;0.025599999844417
critical;6;100;0.001400000201102
atomics;6;100;0.000900000031834
locks;6;100;0.001500000053056
builtin;7;100;0.033199999961653
critical;7;100;0.001599999905011
atomics;7;100;0.113000000055763
locks;7;100;0.056300000323972
builtin;8;100;1.377300000058312
critical;8;100;0.002000000222324
atomics;8;100;0.000999999883788
locks;8;100;0.002000000222324
builtin;9;100;1.687500000116415
critical;9;100;0.172099999872444
atomics;9;100;0.171199999840610
locks;9;100;0.172600000041712
builtin;10;100;0.234499999805848
critical;10;100;0.197100000150385
atomics;10;100;0.188299999990704
locks;10;100;0.189799999589013
